id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
22729,39,technician,single,tertiary,no,-41,no,yes,cellular,25,aug,40,15,-1,0,unknown,1
22730,58,blue-collar,married,primary,no,0,no,no,telephone,25,aug,176,5,-1,0,unknown,1
22731,59,technician,married,secondary,no,283,no,no,cellular,25,aug,272,4,-1,0,unknown,1
22732,51,housemaid,married,secondary,no,603,no,no,cellular,25,aug,122,3,-1,0,unknown,1
22733,40,technician,married,secondary,no,214,no,no,cellular,25,aug,59,6,-1,0,unknown,1
22734,56,management,single,tertiary,no,3694,no,no,cellular,25,aug,57,4,-1,0,unknown,1
22735,41,management,divorced,tertiary,yes,-68,yes,yes,cellular,25,aug,463,22,-1,0,unknown,1
22736,30,management,single,tertiary,no,171,no,no,cellular,25,aug,301,4,-1,0,unknown,1
22737,45,self-employed,married,secondary,no,-124,no,no,cellular,25,aug,343,4,-1,0,unknown,1
22738,35,technician,single,tertiary,no,2650,no,no,cellular,25,aug,133,8,-1,0,unknown,1
22739,33,management,married,tertiary,no,584,yes,no,cellular,25,aug,508,5,-1,0,unknown,1
22740,49,housemaid,married,secondary,no,905,no,no,cellular,25,aug,102,4,-1,0,unknown,1
22741,45,technician,single,secondary,no,21,yes,no,cellular,25,aug,72,3,-1,0,unknown,1
22742,37,technician,married,tertiary,no,905,yes,no,cellular,25,aug,111,7,-1,0,unknown,1
22743,59,blue-collar,married,primary,no,-546,no,no,cellular,25,aug,1152,6,-1,0,unknown,2
22744,54,housemaid,married,primary,no,182,no,no,cellular,25,aug,284,4,-1,0,unknown,1
22745,38,management,married,tertiary,no,1463,yes,no,cellular,25,aug,425,4,-1,0,unknown,1
22746,35,management,divorced,tertiary,no,29,no,no,cellular,25,aug,157,4,-1,0,unknown,1
22747,33,technician,married,tertiary,no,74,no,no,cellular,25,aug,116,4,-1,0,unknown,1
22748,37,unemployed,divorced,tertiary,no,1085,no,no,cellular,25,aug,146,4,-1,0,unknown,1
22749,30,management,married,tertiary,no,42,no,no,cellular,25,aug,115,6,-1,0,unknown,1
22750,52,technician,married,secondary,no,3431,no,no,cellular,25,aug,72,4,-1,0,unknown,1
22751,45,admin.,married,secondary,no,309,no,no,cellular,25,aug,72,4,-1,0,unknown,1
22752,33,technician,married,secondary,no,0,no,no,cellular,25,aug,72,2,-1,0,unknown,1
22753,34,technician,married,tertiary,no,11126,no,no,cellular,25,aug,140,4,-1,0,unknown,1
22754,36,technician,single,secondary,no,351,no,no,cellular,25,aug,88,3,-1,0,unknown,1
22755,49,technician,married,secondary,no,626,yes,no,cellular,25,aug,90,4,-1,0,unknown,1
22756,54,blue-collar,married,secondary,no,497,yes,no,cellular,25,aug,150,4,-1,0,unknown,1
22757,33,unemployed,single,secondary,no,0,yes,yes,cellular,25,aug,159,2,-1,0,unknown,1
22758,54,blue-collar,married,secondary,no,2059,yes,no,cellular,25,aug,177,4,-1,0,unknown,1
22759,58,blue-collar,married,primary,no,5188,yes,no,cellular,25,aug,606,6,-1,0,unknown,2
22760,33,technician,married,secondary,no,430,no,no,cellular,25,aug,250,2,-1,0,unknown,1
22761,36,technician,married,secondary,no,0,no,no,cellular,25,aug,248,2,-1,0,unknown,1
22762,30,management,married,tertiary,no,604,no,no,cellular,25,aug,132,2,-1,0,unknown,1
22763,36,management,divorced,tertiary,no,2397,no,no,cellular,25,aug,93,9,-1,0,unknown,1
22764,44,management,married,tertiary,no,-68,no,yes,cellular,25,aug,121,4,-1,0,unknown,1
22765,39,technician,married,secondary,no,3825,no,yes,cellular,25,aug,94,6,-1,0,unknown,1
22766,55,management,single,tertiary,no,43074,yes,no,cellular,25,aug,92,6,-1,0,unknown,1
22767,55,management,divorced,tertiary,no,407,yes,yes,cellular,25,aug,65,8,-1,0,unknown,1
22768,34,technician,married,secondary,no,2,yes,no,cellular,25,aug,324,4,-1,0,unknown,1
22769,47,services,married,secondary,no,756,no,no,cellular,25,aug,154,4,-1,0,unknown,1
22770,35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,1
22771,41,management,married,tertiary,no,51,no,no,cellular,25,aug,140,8,-1,0,unknown,1
22772,54,blue-collar,married,secondary,no,983,no,no,cellular,25,aug,54,6,-1,0,unknown,1
22773,39,technician,divorced,secondary,no,130,yes,no,cellular,25,aug,14,18,-1,0,unknown,1
22774,33,technician,married,tertiary,no,463,no,no,cellular,25,aug,390,7,-1,0,unknown,1
22775,33,technician,single,tertiary,no,49,no,no,cellular,25,aug,476,3,-1,0,unknown,1
22776,45,admin.,married,secondary,no,356,no,no,cellular,25,aug,42,6,-1,0,unknown,1
22777,50,management,married,tertiary,no,3327,no,no,cellular,25,aug,74,7,-1,0,unknown,1
22778,30,management,married,tertiary,no,144,yes,no,cellular,25,aug,23,17,-1,0,unknown,1
22779,52,services,married,secondary,no,-298,no,no,cellular,25,aug,228,4,-1,0,unknown,1
22780,52,unknown,married,secondary,no,142,no,no,cellular,25,aug,112,6,-1,0,unknown,1
22781,34,management,married,tertiary,no,169,no,no,cellular,25,aug,115,4,-1,0,unknown,1
22782,55,management,married,tertiary,no,740,no,no,cellular,25,aug,57,3,-1,0,unknown,1
22783,42,self-employed,married,tertiary,no,1385,no,no,cellular,25,aug,15,19,-1,0,unknown,1
22784,46,management,married,tertiary,no,-3,no,no,cellular,25,aug,728,4,-1,0,unknown,1
22785,30,technician,single,tertiary,no,-266,no,yes,cellular,25,aug,66,4,-1,0,unknown,1
22786,53,services,married,secondary,no,1461,no,no,cellular,25,aug,262,6,-1,0,unknown,1
22787,33,technician,single,secondary,no,291,no,no,cellular,25,aug,72,6,-1,0,unknown,1
22788,31,management,married,tertiary,no,2652,no,no,cellular,25,aug,9,9,-1,0,unknown,1
22789,31,management,single,tertiary,no,0,no,no,cellular,25,aug,11,16,-1,0,unknown,1
22790,31,management,single,tertiary,no,0,no,no,cellular,25,aug,9,12,-1,0,unknown,1
22791,59,retired,married,unknown,no,0,no,no,cellular,25,aug,213,4,-1,0,unknown,1
22792,30,technician,married,tertiary,no,3418,no,no,cellular,25,aug,211,7,-1,0,unknown,1
22793,39,entrepreneur,married,tertiary,no,0,no,no,cellular,25,aug,422,10,-1,0,unknown,1
22794,46,technician,married,secondary,no,518,no,no,cellular,25,aug,68,6,-1,0,unknown,1
22795,44,technician,divorced,secondary,no,242,no,no,cellular,25,aug,69,4,-1,0,unknown,1
22796,55,self-employed,married,secondary,no,198,no,no,cellular,25,aug,111,6,-1,0,unknown,1
22797,51,blue-collar,married,primary,no,7134,no,no,cellular,25,aug,36,7,-1,0,unknown,1
22798,34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown,1
22799,35,technician,divorced,tertiary,no,-995,yes,yes,cellular,25,aug,734,4,-1,0,unknown,1
22800,37,technician,married,tertiary,no,0,yes,no,cellular,25,aug,484,4,-1,0,unknown,1
22801,48,management,married,tertiary,no,190,no,no,cellular,25,aug,14,22,-1,0,unknown,1
22802,41,technician,married,secondary,no,1190,no,no,cellular,25,aug,69,4,-1,0,unknown,1
22803,43,technician,married,secondary,no,275,no,no,cellular,25,aug,69,6,-1,0,unknown,1
22804,50,retired,divorced,tertiary,no,-300,no,yes,cellular,25,aug,692,4,-1,0,unknown,1
22805,33,technician,married,secondary,no,0,no,no,cellular,25,aug,296,8,-1,0,unknown,1
22806,60,management,married,tertiary,yes,-311,no,no,cellular,25,aug,151,6,-1,0,unknown,1
22807,46,blue-collar,married,secondary,no,1272,no,no,cellular,25,aug,164,4,-1,0,unknown,1
22808,34,housemaid,single,tertiary,no,43,no,no,cellular,25,aug,198,8,-1,0,unknown,1
22809,47,blue-collar,married,primary,no,85,no,no,cellular,25,aug,454,4,-1,0,unknown,1
22810,30,management,single,tertiary,no,73,no,no,cellular,25,aug,114,6,-1,0,unknown,1
22811,48,blue-collar,married,primary,no,193,no,yes,cellular,25,aug,64,10,-1,0,unknown,1
22812,33,technician,single,tertiary,no,6,no,no,cellular,25,aug,30,4,-1,0,unknown,1
22813,35,management,single,tertiary,no,0,no,no,cellular,25,aug,81,6,-1,0,unknown,1
22814,50,management,married,tertiary,no,1396,no,no,cellular,25,aug,731,6,-1,0,unknown,2
22815,34,management,married,secondary,no,15,no,no,cellular,25,aug,184,7,-1,0,unknown,1
22816,48,unknown,married,unknown,no,558,no,no,cellular,25,aug,433,6,-1,0,unknown,1
22817,32,management,single,tertiary,no,776,no,no,cellular,25,aug,361,8,-1,0,unknown,1
22818,54,blue-collar,married,secondary,no,2255,no,no,cellular,25,aug,304,6,-1,0,unknown,1
22819,52,technician,married,secondary,no,141,no,no,cellular,25,aug,160,7,-1,0,unknown,1
22820,31,management,single,tertiary,no,0,no,no,cellular,25,aug,101,6,-1,0,unknown,1
22821,32,management,married,secondary,no,251,no,no,cellular,25,aug,272,6,-1,0,unknown,1
22822,49,blue-collar,married,primary,no,-117,no,no,cellular,25,aug,53,6,-1,0,unknown,1
22823,38,management,divorced,tertiary,no,162,no,no,cellular,25,aug,323,4,-1,0,unknown,1
22824,33,entrepreneur,married,tertiary,no,-886,yes,yes,cellular,25,aug,103,6,-1,0,unknown,1
22825,55,management,single,tertiary,no,1498,no,no,cellular,25,aug,340,5,-1,0,unknown,1
22826,47,technician,divorced,secondary,no,157,yes,no,cellular,25,aug,163,8,-1,0,unknown,1
22827,35,technician,single,secondary,no,-816,no,no,cellular,25,aug,54,19,-1,0,unknown,1
22828,31,technician,single,secondary,no,105,no,no,cellular,25,aug,87,4,-1,0,unknown,1
22829,56,management,married,tertiary,no,154,no,no,cellular,25,aug,454,6,-1,0,unknown,1
22830,39,self-employed,married,secondary,no,454,yes,no,cellular,25,aug,171,8,-1,0,unknown,1
22831,30,management,married,tertiary,no,4874,yes,no,cellular,25,aug,134,10,-1,0,unknown,1
22832,52,technician,married,secondary,no,306,no,no,cellular,25,aug,265,4,-1,0,unknown,1
22833,51,unemployed,married,secondary,no,1052,no,no,cellular,25,aug,280,4,-1,0,unknown,1
22834,59,retired,married,primary,no,255,no,yes,cellular,25,aug,62,6,-1,0,unknown,1
22835,34,technician,single,tertiary,no,6742,no,no,cellular,25,aug,318,6,-1,0,unknown,1
22836,33,technician,single,secondary,no,31,no,yes,cellular,25,aug,131,3,-1,0,unknown,1
22837,55,services,married,primary,no,269,no,no,cellular,25,aug,89,4,-1,0,unknown,1
22838,34,management,single,tertiary,no,280,no,no,cellular,25,aug,119,11,-1,0,unknown,1
22839,51,services,married,secondary,no,135,no,no,cellular,25,aug,105,4,-1,0,unknown,1
22840,32,technician,single,secondary,no,309,yes,yes,cellular,25,aug,99,3,-1,0,unknown,1
22841,53,technician,single,secondary,no,925,no,no,cellular,25,aug,930,3,-1,0,unknown,2
22842,35,management,married,tertiary,no,0,no,no,cellular,25,aug,484,4,-1,0,unknown,1
22843,57,retired,married,secondary,no,49,yes,yes,cellular,25,aug,93,4,-1,0,unknown,1
22844,42,technician,married,secondary,no,827,no,no,cellular,25,aug,153,3,-1,0,unknown,1
22845,32,management,single,tertiary,no,1882,no,no,cellular,25,aug,497,5,-1,0,unknown,2
22846,33,management,married,tertiary,no,130,no,no,cellular,25,aug,121,8,-1,0,unknown,1
22847,44,management,married,tertiary,no,792,no,no,cellular,25,aug,630,7,-1,0,unknown,2
22848,41,management,divorced,tertiary,no,1064,no,no,cellular,25,aug,81,4,-1,0,unknown,1
22849,36,management,single,tertiary,no,1841,yes,no,cellular,25,aug,141,4,-1,0,unknown,1
22850,40,management,married,tertiary,no,24450,no,no,cellular,25,aug,73,2,-1,0,unknown,1
22851,40,technician,single,secondary,no,103,no,no,cellular,25,aug,106,7,-1,0,unknown,1
22852,45,blue-collar,married,secondary,no,1335,yes,no,cellular,25,aug,702,2,-1,0,unknown,1
22853,31,management,married,tertiary,no,29230,no,no,cellular,25,aug,50,9,-1,0,unknown,1
22854,48,services,married,primary,no,337,no,no,cellular,25,aug,770,12,-1,0,unknown,1
22855,33,technician,single,secondary,no,79,yes,no,cellular,25,aug,163,3,-1,0,unknown,1
22856,39,management,divorced,tertiary,no,355,yes,no,cellular,25,aug,313,5,-1,0,unknown,1
22857,55,technician,divorced,secondary,no,61,yes,yes,cellular,25,aug,113,3,-1,0,unknown,1
22858,31,technician,married,secondary,no,518,yes,no,cellular,25,aug,348,2,-1,0,unknown,1
22859,30,management,single,tertiary,no,4213,no,no,cellular,25,aug,142,4,-1,0,unknown,1
22860,31,technician,single,tertiary,no,1051,no,no,cellular,25,aug,106,4,-1,0,unknown,1
22861,32,technician,single,secondary,no,230,yes,no,cellular,25,aug,256,8,-1,0,unknown,1
22862,54,management,divorced,tertiary,no,3777,no,no,cellular,25,aug,56,2,-1,0,unknown,1
22863,45,blue-collar,married,primary,no,179,no,no,cellular,25,aug,122,3,-1,0,unknown,1
22864,56,services,married,secondary,no,17,no,yes,cellular,25,aug,342,5,-1,0,unknown,1
22865,30,technician,single,secondary,no,276,no,yes,cellular,25,aug,159,5,-1,0,unknown,1
22866,57,technician,married,secondary,no,109,no,no,cellular,25,aug,124,4,-1,0,unknown,1
22867,58,management,married,tertiary,no,657,no,no,cellular,25,aug,378,3,-1,0,unknown,1
22868,55,blue-collar,married,primary,no,2275,no,no,cellular,25,aug,139,9,-1,0,unknown,1
22869,31,technician,single,tertiary,no,244,no,no,cellular,25,aug,170,4,-1,0,unknown,1
22870,47,blue-collar,married,primary,no,259,no,no,cellular,25,aug,83,5,-1,0,unknown,1
22871,31,entrepreneur,single,tertiary,no,95,no,no,cellular,25,aug,51,5,-1,0,unknown,1
22872,59,management,divorced,tertiary,no,6144,yes,no,cellular,25,aug,56,5,-1,0,unknown,1
22873,40,housemaid,married,primary,no,34,no,no,cellular,25,aug,115,4,-1,0,unknown,1
22874,52,technician,married,secondary,no,981,no,no,cellular,25,aug,43,4,-1,0,unknown,1
22875,47,blue-collar,married,primary,no,799,no,no,cellular,25,aug,67,4,-1,0,unknown,1
22876,47,blue-collar,married,unknown,yes,162,no,no,cellular,25,aug,366,3,-1,0,unknown,2
22877,41,technician,married,tertiary,no,63,no,no,cellular,25,aug,36,3,-1,0,unknown,1
22878,45,services,married,secondary,no,222,no,no,cellular,25,aug,119,11,-1,0,unknown,1
22879,32,management,married,tertiary,no,1900,no,no,cellular,25,aug,121,16,-1,0,unknown,1
22880,32,management,single,tertiary,no,3367,no,no,cellular,25,aug,153,4,-1,0,unknown,1
22881,38,technician,married,secondary,no,0,no,no,cellular,25,aug,431,5,-1,0,unknown,1
22882,32,technician,married,secondary,no,255,no,yes,cellular,25,aug,63,5,-1,0,unknown,1
22883,30,management,single,tertiary,no,420,no,no,cellular,25,aug,618,3,-1,0,unknown,1
22884,45,technician,married,tertiary,no,285,no,no,cellular,25,aug,202,7,-1,0,unknown,1
22885,46,blue-collar,married,primary,no,185,no,no,cellular,25,aug,226,10,-1,0,unknown,1
22886,31,management,married,tertiary,no,166,no,no,cellular,25,aug,392,6,-1,0,unknown,1
22887,30,management,single,tertiary,no,0,no,no,cellular,25,aug,144,18,-1,0,unknown,1
22888,52,management,married,tertiary,no,3163,no,no,cellular,25,aug,56,6,-1,0,unknown,1
22889,31,technician,single,tertiary,no,23,no,no,cellular,25,aug,121,3,-1,0,unknown,1
22890,35,technician,married,secondary,no,31,no,no,cellular,25,aug,390,8,-1,0,unknown,1
22891,49,technician,married,secondary,no,5244,no,no,cellular,25,aug,60,4,-1,0,unknown,1
22892,51,self-employed,married,primary,no,1242,no,no,cellular,25,aug,75,11,-1,0,unknown,1
22893,48,services,married,secondary,no,4300,yes,yes,cellular,25,aug,99,6,-1,0,unknown,1
22894,34,management,married,tertiary,no,224,no,no,cellular,25,aug,108,5,-1,0,unknown,1
22895,49,admin.,married,secondary,no,272,no,yes,telephone,25,aug,146,18,-1,0,unknown,1
22896,34,technician,married,secondary,no,354,no,no,cellular,25,aug,358,3,-1,0,unknown,1
22897,54,management,married,tertiary,no,1451,no,no,cellular,25,aug,308,7,-1,0,unknown,1
22898,54,management,married,tertiary,no,1331,no,no,cellular,25,aug,240,9,-1,0,unknown,1
22899,34,management,single,tertiary,no,94,no,no,cellular,25,aug,45,11,-1,0,unknown,1
22900,43,management,single,tertiary,no,778,yes,no,cellular,25,aug,230,5,-1,0,unknown,1
22901,48,admin.,married,secondary,no,44,no,yes,cellular,25,aug,98,3,-1,0,unknown,1
22902,38,technician,single,secondary,no,46,no,no,cellular,25,aug,90,2,-1,0,unknown,1
22903,57,housemaid,married,primary,no,1303,no,no,cellular,25,aug,83,4,-1,0,unknown,1
22904,59,blue-collar,married,primary,no,0,no,no,cellular,25,aug,128,5,-1,0,unknown,1
22905,39,technician,single,secondary,no,0,no,no,cellular,25,aug,194,9,-1,0,unknown,1
22906,49,management,married,secondary,no,338,no,no,cellular,25,aug,941,3,-1,0,unknown,1
22907,51,services,married,secondary,no,917,no,no,cellular,25,aug,56,6,-1,0,unknown,1
22908,34,technician,married,secondary,no,1035,no,no,cellular,25,aug,1374,10,-1,0,unknown,2
22909,31,technician,married,secondary,no,0,no,no,cellular,25,aug,249,6,-1,0,unknown,1
22910,51,retired,married,tertiary,no,746,no,no,cellular,25,aug,372,5,-1,0,unknown,2
22911,34,management,married,secondary,no,333,no,no,cellular,26,aug,90,4,-1,0,unknown,1
22912,50,management,married,tertiary,no,161,no,no,cellular,26,aug,19,17,-1,0,unknown,1
22913,38,management,married,tertiary,no,93,yes,no,cellular,26,aug,69,4,-1,0,unknown,1
22914,44,blue-collar,married,secondary,no,268,no,no,cellular,26,aug,127,5,-1,0,unknown,1
22915,40,entrepreneur,married,secondary,no,50,no,no,cellular,26,aug,63,6,-1,0,unknown,1
22916,44,management,married,tertiary,no,3674,no,no,cellular,26,aug,122,3,-1,0,unknown,1
22917,42,management,married,tertiary,no,0,no,no,cellular,26,aug,179,16,-1,0,unknown,1
22918,30,technician,single,secondary,no,1499,no,no,cellular,26,aug,66,21,-1,0,unknown,1
22919,41,management,married,tertiary,no,771,yes,no,cellular,26,aug,106,8,-1,0,unknown,1
22920,51,management,married,tertiary,no,9864,no,no,cellular,26,aug,69,4,-1,0,unknown,1
22921,42,management,married,tertiary,no,295,yes,no,cellular,26,aug,109,3,-1,0,unknown,1
22922,57,technician,divorced,tertiary,no,437,no,no,cellular,26,aug,435,5,-1,0,unknown,1
22923,39,technician,divorced,secondary,no,807,yes,yes,cellular,26,aug,209,6,-1,0,unknown,1
22924,32,management,single,tertiary,no,2536,yes,no,cellular,26,aug,958,6,-1,0,unknown,2
22925,34,student,single,tertiary,no,1322,no,no,cellular,26,aug,170,3,-1,0,unknown,1
22926,53,blue-collar,married,secondary,no,392,no,no,cellular,26,aug,95,6,-1,0,unknown,1
22927,60,unknown,married,unknown,no,17297,no,no,cellular,26,aug,664,11,-1,0,unknown,2
22928,54,blue-collar,married,primary,no,7073,no,no,cellular,26,aug,479,6,-1,0,unknown,1
22929,61,management,married,tertiary,no,7935,no,no,cellular,26,aug,427,17,-1,0,unknown,1
22930,52,blue-collar,married,primary,no,1401,no,no,cellular,26,aug,77,8,-1,0,unknown,1
22931,52,technician,married,secondary,no,526,no,yes,cellular,26,aug,60,6,-1,0,unknown,1
22932,37,management,married,tertiary,no,675,no,no,cellular,26,aug,49,13,-1,0,unknown,1
22933,47,admin.,married,secondary,no,175,yes,no,cellular,26,aug,102,7,-1,0,unknown,1
22934,33,technician,single,secondary,no,0,no,no,cellular,26,aug,73,4,-1,0,unknown,1
22935,35,technician,single,tertiary,no,973,no,no,cellular,26,aug,109,9,-1,0,unknown,1
22936,37,self-employed,married,secondary,no,111,no,no,cellular,26,aug,179,8,-1,0,unknown,1
22937,32,technician,single,secondary,no,39,no,no,cellular,26,aug,175,11,-1,0,unknown,1
22938,35,technician,married,secondary,no,5535,no,no,cellular,26,aug,0,15,-1,0,unknown,1
22939,46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,unknown,2
22940,41,management,married,tertiary,no,2251,no,no,cellular,26,aug,338,9,-1,0,unknown,1
22941,37,technician,married,secondary,no,1578,no,yes,cellular,26,aug,85,6,-1,0,unknown,1
22942,51,technician,married,tertiary,no,87,no,no,cellular,26,aug,42,7,-1,0,unknown,1
22943,51,management,divorced,secondary,no,292,no,no,cellular,26,aug,146,9,-1,0,unknown,1
22944,45,blue-collar,married,secondary,no,2,no,no,cellular,26,aug,105,10,-1,0,unknown,1
22945,35,management,married,tertiary,no,1285,no,no,cellular,26,aug,100,4,-1,0,unknown,1
22946,58,retired,married,primary,no,1,no,no,cellular,26,aug,112,4,-1,0,unknown,1
22947,53,blue-collar,married,primary,no,18,no,no,cellular,26,aug,55,4,-1,0,unknown,1
22948,54,management,divorced,tertiary,no,2625,yes,no,cellular,26,aug,67,3,-1,0,unknown,1
22949,39,management,married,tertiary,no,309,no,no,cellular,26,aug,94,14,-1,0,unknown,1
22950,32,technician,divorced,secondary,no,409,no,yes,cellular,26,aug,74,4,-1,0,unknown,1
22951,35,management,single,tertiary,no,714,yes,no,cellular,26,aug,135,22,-1,0,unknown,1
